id,car,priceForKm,priceForTime,startDate,endDate,startPlace.latitude,startPlace.longitude,startPlace.adress,endPlaces,available
42aeb2f7-6d03-4d53-8777-1e8f0e6244cc,,4.23,9.89,1556199785,1565674235,23.063746,112.836668,Gina,"[{""latitude"":-7.7789062,""longitude"":110.3939597,""adress"":""Reindahl""},{""latitude"":17.2375,""longitude"":99.818333,""adress"":""Acker""},{""latitude"":51.2253204,""longitude"":20.1634178,""adress"":""Bobwhite""},{""latitude"":38.58,""longitude"":-121.49,""adress"":""Buell""},{""latitude"":""32.38613"",""longitude"":""35.2878"",""adress"":""Sunbrook""}]",true
b902e133-84f9-4f15-99fc-95652d0dea45,,6.94,4.83,1553422206,1564452732,-10.0231658,-76.6809744,Nova,[],true
249bb9a9-900e-400d-9ba2-72ee0244d9a0,,7.35,7.95,1573298353,1573800738,42.6586378,18.1013637,Spaight,"[{""latitude"":-9.9851249,""longitude"":124.0585732,""adress"":""Northfield""}]",true
39502cc1-345f-4ec3-9f75-b66a6bd41ccc,,2.35,1.77,1551101178,1569109079,20.6523028,-87.0696273,Debs,"[{""latitude"":57.4341878,""longitude"":40.3148687,""adress"":""Esch""}]",false
f8656071-45c8-46fa-8bcc-8b7aa0dcd067,,4.0,4.86,1550710114,1567782251,-7.1486683,108.002075,Express,[],false
65cdf537-2c9f-4a14-a962-5412a65d3426,,4.23,6.06,1568677367,1574269384,-16.4443537,-39.0653656,Shopko,[],true
67d7b29a-90b1-4dc4-bc24-5bca6e625b26,,8.45,6.56,1548703132,1569060548,11.8852599,3.4548833,Monica,"[{""latitude"":-27.5283814,""longitude"":-59.5741045,""adress"":""Dahle""},{""latitude"":33.0659847,""longitude"":131.9105028,""adress"":""Anniversary""},{""latitude"":38.7508367,""longitude"":-9.2843236,""adress"":""Chive""},{""latitude"":-11.9007479,""longitude"":-40.7564002,""adress"":""Schlimgen""},{""latitude"":37.4732405,""longitude"":126.6311968,""adress"":""Continental""}]",false
8395c940-dab0-4131-a2e6-27f7d44a61eb,,6.28,1.1,1567822709,1570470239,33.3457623,130.785523,Upham,"[{""latitude"":3.723827,""longitude"":-75.483979,""adress"":""Dryden""},{""latitude"":46.6750305,""longitude"":4.3642884,""adress"":""Florence""},{""latitude"":22.9406641,""longitude"":89.445851,""adress"":""Oakridge""},{""latitude"":30.406007,""longitude"":110.971573,""adress"":""Oakridge""},{""latitude"":9.0580598,""longitude"":13.6652162,""adress"":""Maple""}]",false
257f2421-66b2-4ddb-a5f2-814b56a62012,,4.39,7.31,1554796654,1565160028,60.1536833,15.196697,Mifflin,"[{""latitude"":60.0209443,""longitude"":44.9318159,""adress"":""Warrior""},{""latitude"":56.4815673,""longitude"":84.8815961,""adress"":""Farmco""},{""latitude"":16.4175955,""longitude"":-3.664859,""adress"":""Coolidge""}]",false
976407b5-235a-48ef-82c2-26eb2d50378e,,3.89,2.88,1564246626,1570402709,57.0306605,40.3779445,Stang,"[{""latitude"":""37.29167"",""longitude"":""127.50778"",""adress"":""Sage""},{""latitude"":42.4338529,""longitude"":68.8129042,""adress"":""Stephen""},{""latitude"":""-8.0138"",""longitude"":""111.4166"",""adress"":""Meadow Ridge""}]",true
21fee0c4-d105-4512-807f-c7364fc4cfe2,,1.93,1.44,1544544996,1548488763,-12.1432701,17.281417,Schurz,[],false
093e342f-6cf4-41cf-88e6-b56a4b6fad54,,9.63,1.23,1559207652,1570872087,26.491105,107.589359,Linden,"[{""latitude"":44.6035552,""longitude"":22.6098737,""adress"":""Ohio""},{""latitude"":8.748114,""longitude"":124.802831,""adress"":""Hansons""}]",true
eb0dd9e1-4649-424d-8d50-10adee04a2b2,,5.38,5.58,1571793124,1573576955,-9.7219,119.2998,Reindahl,"[{""latitude"":37.504829,""longitude"":115.720864,""adress"":""Ohio""},{""latitude"":43.4945737,""longitude"":5.8978018,""adress"":""Scott""},{""latitude"":37.1597829,""longitude"":-7.9440252,""adress"":""Toban""},{""latitude"":8.1333333,""longitude"":140.4108333,""adress"":""Coleman""}]",true
dd859e85-d124-444d-aed7-d666f0b23de2,,4.8,7.67,1559991507,1565730119,51.5671926,19.3967389,Westerfield,"[{""latitude"":-7.0179759,""longitude"":109.8633501,""adress"":""Portage""},{""latitude"":32.320332,""longitude"":116.557208,""adress"":""Vernon""}]",false
37a95bbc-0d9e-4436-b03b-11e29364013f,,7.17,3.57,1562298142,1568135503,25.015105,102.743811,West,"[{""latitude"":39.22909,""longitude"":117.324531,""adress"":""Clove""},{""latitude"":-9.8550137,""longitude"":124.2949409,""adress"":""Ludington""}]",false
9826d0e9-67fe-4eff-bfd9-540107000078,,2.65,4.66,1560571225,1570339881,-6.1130137,106.1610343,Arkansas,"[{""latitude"":6.6574752,""longitude"":-4.7122337,""adress"":""5th""},{""latitude"":41.1461878,""longitude"":-8.6107389,""adress"":""Northland""},{""latitude"":30.750211,""longitude"":121.134569,""adress"":""Shasta""},{""latitude"":18.4931208,""longitude"":-69.9293076,""adress"":""Lotheville""},{""latitude"":-6.7535737,""longitude"":107.260056,""adress"":""Clemons""}]",true
b4f59e81-ef96-4666-8bf2-a46c9fc715f6,,6.65,3.34,1568582718,1574308361,38.7326381,-9.4508962,Division,"[{""latitude"":40.1422779,""longitude"":-7.6602365,""adress"":""Delaware""},{""latitude"":36.1638733,""longitude"":137.4024848,""adress"":""Golf Course""},{""latitude"":34.746611,""longitude"":113.625328,""adress"":""Old Gate""},{""latitude"":51.6203554,""longitude"":24.9194195,""adress"":""Corry""},{""latitude"":13.4345789,""longitude"":122.6430631,""adress"":""Lake View""}]",true
fb6090fa-183b-43aa-b14d-6c4fc7197012,,6.14,5.48,1567300111,1569783525,39.7539956,-8.7549506,Hanson,"[{""latitude"":43.267167,""longitude"":129.618208,""adress"":""Havey""},{""latitude"":-19.7864376,""longitude"":-42.1365821,""adress"":""Tennyson""},{""latitude"":36.5389716,""longitude"":136.6033466,""adress"":""Wayridge""},{""latitude"":-23.4209995,""longitude"":-51.9330558,""adress"":""Swallow""},{""latitude"":5.6979328,""longitude"":-55.220397,""adress"":""Nevada""}]",true
3efae122-667d-43ca-b594-bd2cad265d24,,1.03,5.08,1559102971,1565715134,43.4945737,5.8978018,Transport,"[{""latitude"":33.4996213,""longitude"":126.5311884,""adress"":""Old Shore""},{""latitude"":29.091586,""longitude"":111.208469,""adress"":""Miller""},{""latitude"":51.035673,""longitude"":18.5985286,""adress"":""Iowa""},{""latitude"":30.015509,""longitude"":73.2192788,""adress"":""Monterey""}]",false
87b0ef31-e016-43df-8f14-9dbfea317bb1,,7.79,1.18,1561654008,1570133006,45.293877,41.0546109,Nobel,"[{""latitude"":-6.5114699,""longitude"":106.8325872,""adress"":""Union""},{""latitude"":-6.4712737,""longitude"":110.8171082,""adress"":""Iowa""},{""latitude"":14.7569624,""longitude"":121.0774147,""adress"":""Summerview""},{""latitude"":-8.0884404,""longitude"":-79.0872788,""adress"":""Texas""}]",true
2c9b9d35-f49c-4178-bf02-629a18f8b9fe,,9.14,8.55,1557121901,1557384287,49.8338541,36.3240107,Buhler,"[{""latitude"":33.8431758,""longitude"":130.4835307,""adress"":""Merry""},{""latitude"":56.7012772,""longitude"":104.2143124,""adress"":""Red Cloud""},{""latitude"":46.305746,""longitude"":16.3366066,""adress"":""Ruskin""},{""latitude"":25.431829,""longitude"":119.015255,""adress"":""Homewood""},{""latitude"":14.6593627,""longitude"":120.9886269,""adress"":""Waywood""}]",true
52a90f60-887c-4f4f-8e74-4d415afadae3,,6.86,6.2,1551320841,1563563159,1.9130964,33.171699,Golf View,"[{""latitude"":""52.3506"",""longitude"":""31.1121"",""adress"":""2nd""},{""latitude"":42.7665598,""longitude"":-81.1747498,""adress"":""Farwell""},{""latitude"":8.5681393,""longitude"":-70.3583879,""adress"":""Hanover""},{""latitude"":16.0326307,""longitude"":-16.4818167,""adress"":""Shoshone""}]",false
efc9147f-36bf-45e1-8e2a-32f6493ee661,,1.47,5.46,1556936739,1556961999,-10.573164,121.738421,Valley Edge,"[{""latitude"":-1.2782708,""longitude"":-80.4243066,""adress"":""Ryan""},{""latitude"":10.3578054,""longitude"":105.6308159,""adress"":""Barby""}]",false
848159e1-93fc-451f-b072-de06e866b202,,9.38,6.71,1547765256,1555763270,41.1060534,-7.9642047,Elgar,"[{""latitude"":-8.0038635,""longitude"":113.7216313,""adress"":""Reindahl""},{""latitude"":40.645924,""longitude"":115.540353,""adress"":""Jay""}]",false
931653ae-2e6f-4b29-ac08-3454083ccf72,,5.57,4.36,1567215139,1567635502,52.1012559,21.053265,3rd,[],false
e3982a70-fd15-4ec2-8247-abf5619af023,,3.8,4.14,1545447415,1566005406,46.5919484,13.9234172,Merchant,"[{""latitude"":50.057265,""longitude"":22.275776,""adress"":""Tennessee""},{""latitude"":-7.4066528,""longitude"":108.7719766,""adress"":""Memorial""},{""latitude"":19.2949759,""longitude"":-99.110685,""adress"":""Morningstar""},{""latitude"":40.0672874,""longitude"":20.1045229,""adress"":""Hermina""},{""latitude"":22.2092,""longitude"":113.296467,""adress"":""Huxley""}]",true
f6648847-eca2-4821-8d7a-77276faa02a6,,9.89,8.52,1561587467,1564388975,55.682227,12.5562471,Manley,"[{""latitude"":27.768996,""longitude"":112.792138,""adress"":""Darwin""},{""latitude"":6.6493305,""longitude"":6.3917654,""adress"":""Daystar""},{""latitude"":63.1199384,""longitude"":25.0747115,""adress"":""Truax""},{""latitude"":28.54,""longitude"":-81.38,""adress"":""Troy""}]",true
0b76975a-10ca-4f98-97de-357f581d712f,,4.68,1.31,1568839793,1572738065,48.761389,30.234973,Badeau,[],true
95a8bb7c-0603-40a0-ba9d-71cad0e710fa,,3.59,3.46,1549891840,1568929146,54.503177,52.78207,Magdeline,"[{""latitude"":50.0815792,""longitude"":14.2585703,""adress"":""Annamark""},{""latitude"":36.39141,""longitude"":116.632262,""adress"":""Dexter""}]",false
f40adda9-6efe-4324-ace3-dd165478c9be,,2.75,6.43,1562075432,1563095803,50.5439471,30.1488137,Fallview,"[{""latitude"":46.3443125,""longitude"":14.8335492,""adress"":""Boyd""}]",false
5ccb698a-140e-420a-bf6f-73fae1216be7,,6.15,4.54,1561749906,1574098787,69.0603424,33.4168559,Meadow Valley,[],false
07c75d4e-0b24-4a98-bf41-c8dc01843319,,8.17,2.4,1559889844,1560844596,41.468342,115.437602,Prairie Rose,[],true
8ef2bbae-55cb-42fb-8bde-49bb7a68cd68,,6.34,9.92,1571523188,1573820730,30.753924,120.758543,Esch,"[{""latitude"":56.5646213,""longitude"":53.8155143,""adress"":""Declaration""}]",false
362ebf70-f4f1-4c56-84da-360a382f06ab,,2.75,9.87,1565020792,1573918623,55.2402058,72.9177892,Katie,"[{""latitude"":-3.9879753,""longitude"":-79.3535714,""adress"":""Myrtle""},{""latitude"":22.270978,""longitude"":113.576677,""adress"":""Declaration""},{""latitude"":-27.950568,""longitude"":-51.8148609,""adress"":""Porter""},{""latitude"":29.2188245,""longitude"":80.4993857,""adress"":""Clemons""},{""latitude"":33.8937913,""longitude"":35.5017767,""adress"":""Superior""}]",false
eeac03a2-ac15-4ab6-acd2-cac19abd4649,,2.12,3.96,1560713619,1572924273,5.709563,-77.2666969,Canary,"[{""latitude"":21.355574,""longitude"":106.8355372,""adress"":""Randy""},{""latitude"":""-13.5"",""longitude"":""48.86667"",""adress"":""Brown""},{""latitude"":""-8.2962"",""longitude"":""111.5437"",""adress"":""Hallows""},{""latitude"":54.4555308,""longitude"":83.3748613,""adress"":""Waubesa""}]",false
70da6b69-0b5d-4628-bd98-99c4d11c840b,,7.5,4.0,1553404965,1562050438,-6.4698758,107.4780383,Knutson,"[{""latitude"":29.93442,""longitude"":114.842366,""adress"":""Schmedeman""},{""latitude"":39.7992062,""longitude"":44.7723968,""adress"":""Stuart""}]",false
27172bb9-1d0f-46f1-a7f2-d600b1768913,,3.4,6.4,1554318047,1566845449,-7.3391892,106.8768415,Holy Cross,"[{""latitude"":1.0788178,""longitude"":30.3896651,""adress"":""Ludington""},{""latitude"":29.268783,""longitude"":117.178443,""adress"":""Roxbury""},{""latitude"":14.7596318,""longitude"":121.0589081,""adress"":""Killdeer""},{""latitude"":-25.2855091,""longitude"":-57.1746259,""adress"":""Manley""}]",true
b2c36ed5-747e-4a48-86f8-2e8f8c6df72a,,3.37,8.4,1563165831,1571047885,-2.6810841,32.9916478,Lakeland,"[{""latitude"":22.786186,""longitude"":115.375158,""adress"":""Forest Run""},{""latitude"":50.216501,""longitude"":21.6671416,""adress"":""Alpine""},{""latitude"":15.36281,""longitude"":-90.479866,""adress"":""Express""}]",false
e1e80a4e-fe6f-4e81-bedf-c6760483ea3a,,2.49,3.57,1554220261,1569978855,38.7522606,125.3246769,Marquette,[],true
f7e5ac39-e0a5-4828-a3b7-cbd96b92b4ec,,5.81,1.74,1559341763,1569939018,49.7149346,28.8363647,Dottie,[],false
fdd9605c-7fa7-457b-b2d1-e86e1de0440b,,2.22,7.81,1570027833,1570078814,29.139697,111.827018,Arapahoe,"[{""latitude"":-6.3385652,""longitude"":106.9447146,""adress"":""Holy Cross""}]",true
f31a4ecc-dd87-402d-8956-e1fc13d85d12,,6.68,6.67,1564784971,1565290767,53.1980031,19.6444061,Ridgeview,"[{""latitude"":54.8133814,""longitude"":29.7063314,""adress"":""Pond""},{""latitude"":1.4994033,""longitude"":33.5490078,""adress"":""Waywood""},{""latitude"":43.0414757,""longitude"":44.5711774,""adress"":""Fairfield""}]",true
e9f3fe60-38be-4184-82e3-6fd9f9cd7e91,,8.38,1.39,1569423785,1572877852,-34.6795558,-58.5577501,Artisan,"[{""latitude"":42.0633701,""longitude"":48.2534105,""adress"":""Lien""},{""latitude"":51.2717148,""longitude"":18.5618708,""adress"":""Twin Pines""},{""latitude"":0.549955,""longitude"":117.5730639,""adress"":""Towne""},{""latitude"":3.9928933,""longitude"":97.654811,""adress"":""Lunder""}]",true
bd260b08-c064-4c68-9e5c-c9b3fca2df0c,,2.99,2.47,1549637215,1569178203,22.920341,115.789204,Old Shore,"[{""latitude"":44.7488612,""longitude"":19.6907882,""adress"":""West""},{""latitude"":33.5915355,""longitude"":-101.8482479,""adress"":""Granby""}]",false
d26ddc6c-f7ec-4d0f-9d07-751e943e1cb3,,1.12,8.01,1571668301,1571868531,59.4304876,18.0591041,Cambridge,"[{""latitude"":49.4104,""longitude"":16.6393299,""adress"":""Cardinal""},{""latitude"":29.503085,""longitude"":108.984759,""adress"":""Waubesa""},{""latitude"":54.4413911,""longitude"":83.4937253,""adress"":""6th""},{""latitude"":43.653169,""longitude"":111.977943,""adress"":""Northfield""}]",true
56ea2eb1-8ac1-4170-b6be-6d74eacc7857,,4.85,2.78,1573754134,1574263928,43.273732,25.9799453,Mayfield,"[{""latitude"":14.2976248,""longitude"":120.9082571,""adress"":""Westport""},{""latitude"":58.3767785,""longitude"":11.6764538,""adress"":""Walton""},{""latitude"":43.0429124,""longitude"":1.9038837,""adress"":""Hudson""}]",false
571fd320-560b-45bd-9416-1ee10b6262b7,,7.41,1.98,1560484004,1564924485,13.2874832,6.301229,Mandrake,"[{""latitude"":28.315217,""longitude"":117.70945,""adress"":""Jackson""},{""latitude"":26.2174802,""longitude"":127.7111415,""adress"":""Glacier Hill""},{""latitude"":-7.0206795,""longitude"":112.3963638,""adress"":""Express""},{""latitude"":3.5262275,""longitude"":98.5708754,""adress"":""Rigney""}]",false
e3899330-b030-4f08-8f67-155d95247b14,,8.52,8.17,1570287738,1572706511,46.67075,84.00739,Brickson Park,"[{""latitude"":18.7634836,""longitude"":-70.3352881,""adress"":""Corscot""},{""latitude"":27.5550535,""longitude"":109.9997446,""adress"":""Namekagon""},{""latitude"":-6.9430402,""longitude"":107.020589,""adress"":""Portage""},{""latitude"":-34.990888,""longitude"":138.574391,""adress"":""Manufacturers""}]",true
8b590bf7-c2bd-43fd-8991-342db49c5173,,5.52,9.01,1572409393,1573660541,31.967678,34.993693,Lawn,"[{""latitude"":37.0901727,""longitude"":-8.2111164,""adress"":""Anderson""},{""latitude"":6.4315805,""longitude"":2.8876436,""adress"":""Maywood""},{""latitude"":-23.7981763,""longitude"":-48.5962748,""adress"":""Spohn""},{""latitude"":48.509075,""longitude"":-2.7383235,""adress"":""Warbler""}]",true
d186c95f-3d2c-4885-b149-c28957df31bb,,7.83,4.04,1547841258,1573915499,49.8101924,19.3940342,Donald,[],false
4705cb9f-5ef3-48de-b09f-a80d0b1b9d73,,5.84,9.54,1564109769,1573360957,59.8271777,10.7948784,Susan,"[{""latitude"":65.8255044,""longitude"":21.6501051,""adress"":""Nova""},{""latitude"":31.263042,""longitude"":121.638572,""adress"":""Straubel""}]",false
66a6abdf-f7f2-4401-a26c-1664e8378cd4,,7.42,5.93,1547086794,1554515412,-4.4419311,15.2662931,Myrtle,"[{""latitude"":15.767975,""longitude"":101.010223,""adress"":""Prairieview""},{""latitude"":62.6418615,""longitude"":17.9836819,""adress"":""Cody""},{""latitude"":-3.6846513,""longitude"":13.3500652,""adress"":""Barnett""},{""latitude"":38.58,""longitude"":-121.49,""adress"":""Maywood""},{""latitude"":54.605563,""longitude"":48.924236,""adress"":""Glacier Hill""}]",false
c0f3722a-cade-4596-84a1-c1b5fc9bdfa8,,4.58,8.12,1571852870,1574272620,48.753596,121.9160381,Corben,[],false
1dc88873-119b-409d-bc24-da80e9d38008,,1.76,5.86,1564538192,1565191426,33.9014372,-4.0271731,Transport,"[{""latitude"":28.2068263,""longitude"":68.3682111,""adress"":""Shelley""},{""latitude"":51.9956496,""longitude"":70.9359277,""adress"":""Anthes""},{""latitude"":-10.7824056,""longitude"":-38.5761383,""adress"":""Pine View""},{""latitude"":46.5734584,""longitude"":15.6125252,""adress"":""Glendale""}]",false
bd31efdf-7d62-4609-b0b1-befdce462e26,,9.6,8.99,1564578919,1573754253,28.297814,30.7116561,Riverside,[],true
2d47a58e-3c1c-4b01-beac-3d235db0a283,,6.5,5.63,1551048972,1571916557,52.958682,48.319948,Bonner,"[{""latitude"":-8.4508069,""longitude"":122.9860159,""adress"":""Kingsford""},{""latitude"":6.1090652,""longitude"":102.133622,""adress"":""Waxwing""},{""latitude"":45.1201746,""longitude"":20.8993932,""adress"":""Anderson""}]",true
fbffbf3f-8d1d-4c82-a540-e7a9c4fe686a,,6.75,8.68,1558980741,1564586058,31.499202,98.21843,Transport,"[{""latitude"":16.3258256,""longitude"":120.7236931,""adress"":""Twin Pines""},{""latitude"":20.0450379,""longitude"":99.8913421,""adress"":""Division""},{""latitude"":24.094765,""longitude"":116.00509,""adress"":""Muir""},{""latitude"":54.0077659,""longitude"":16.0063249,""adress"":""Morningstar""}]",true
4015fd72-9595-459f-8b8b-aed3299953b6,,3.15,8.0,1563117702,1567975807,38.8190181,-9.3945817,Kensington,"[{""latitude"":-7.1927733,""longitude"":-48.204827,""adress"":""Summit""},{""latitude"":27.817808,""longitude"":114.917346,""adress"":""Drewry""},{""latitude"":53.3326454,""longitude"":-1.4631269,""adress"":""Riverside""},{""latitude"":""45.26678"",""longitude"":""-73.61588"",""adress"":""Northview""}]",true
4d5e222e-6a37-4462-877b-2c75ceea007d,,8.0,8.83,1571666783,1574396090,35.6619592,140.3178323,Melby,"[{""latitude"":33.347316,""longitude"":120.16366,""adress"":""Arapahoe""},{""latitude"":11.804149,""longitude"":12.5183307,""adress"":""Lotheville""},{""latitude"":36.951766,""longitude"":102.494696,""adress"":""Eagle Crest""}]",true
7be93207-5892-4516-b523-2abeadce935f,,9.98,5.82,1544711436,1552142735,45.2068153,73.9309807,Sherman,"[{""latitude"":34.7577423,""longitude"":-2.432221,""adress"":""Algoma""},{""latitude"":49.6651197,""longitude"":18.0504041,""adress"":""Roxbury""},{""latitude"":-6.8646647,""longitude"":107.5889804,""adress"":""Gina""},{""latitude"":-7.1988888,""longitude"":107.5505152,""adress"":""Northridge""},{""latitude"":29.52744,""longitude"":104.668879,""adress"":""Burning Wood""}]",false
f4749efc-44f2-4ca6-8d97-231c1a823d88,,2.11,3.5,1563922224,1574332870,-33.8688197,151.2092955,Bluejay,[],true
37ded1c0-b046-49cf-856b-c52dfca5a7b1,,5.37,3.37,1567949562,1569963205,15.36281,-90.479866,Carberry,"[{""latitude"":45.1338056,""longitude"":41.0192289,""adress"":""Northview""},{""latitude"":50.5193689,""longitude"":41.6704075,""adress"":""Mesta""},{""latitude"":-24.2670414,""longitude"":-52.7241914,""adress"":""Prairie Rose""}]",false
28a101ba-e1c5-4e59-9ce2-185dc2a810da,,8.08,5.43,1550103113,1550598779,25.941937,117.365052,Redwing,"[{""latitude"":-20.9829904,""longitude"":-40.9990597,""adress"":""Harper""},{""latitude"":57.5637205,""longitude"":48.7739491,""adress"":""Mifflin""},{""latitude"":14.5653343,""longitude"":121.0527067,""adress"":""Lakewood Gardens""},{""latitude"":-7.026967,""longitude"":-37.2776539,""adress"":""Judy""},{""latitude"":55.496478,""longitude"":12.9658307,""adress"":""Mallory""}]",false
2f4371a8-5932-48f0-8f46-d0c12aaf9fc4,,7.99,6.06,1573409141,1574178485,-33.0320432,27.8863851,Elgar,"[{""latitude"":18.1821215,""longitude"":100.5746224,""adress"":""Roxbury""},{""latitude"":38.92,""longitude"":-76.99,""adress"":""Lillian""}]",true
6e3f5073-66cc-4e1d-a89c-17375d8abb7a,,2.37,7.27,1572135715,1574114189,29.638995,112.430275,Lawn,"[{""latitude"":-6.9278214,""longitude"":108.3474974,""adress"":""Holy Cross""},{""latitude"":-7.0051453,""longitude"":110.4381254,""adress"":""Everett""},{""latitude"":-10.5733141,""longitude"":121.7235066,""adress"":""Johnson""},{""latitude"":55.9128355,""longitude"":13.0879461,""adress"":""Union""},{""latitude"":39.726929,""longitude"":116.341395,""adress"":""Summit""}]",false
d4ae6e1f-bfa6-49d2-92fe-64c27279ef6d,,7.3,3.26,1565665164,1566327899,29.205856,117.11078,Namekagon,"[{""latitude"":43.6167208,""longitude"":3.8299106,""adress"":""Lake View""},{""latitude"":10.4492758,""longitude"":-84.2725621,""adress"":""Tennyson""},{""latitude"":41.57365,""longitude"":120.4493879,""adress"":""Loftsgordon""},{""latitude"":-8.0030419,""longitude"":114.3103718,""adress"":""Reindahl""},{""latitude"":39.978848,""longitude"":119.775799,""adress"":""Pawling""}]",true
0f639ce3-0bf8-4c6c-a799-409c2d1540af,,8.8,3.58,1562000193,1564773057,6.893618,125.164477,Magdeline,[],false
bce5dce2-f1eb-477f-a588-3d16f40974c6,,5.98,4.1,1568668652,1571211627,-25.8681839,-50.3842316,Goodland,"[{""latitude"":-6.3486919,""longitude"":106.0419754,""adress"":""Waywood""}]",true
ea800407-58b9-4417-9213-3a220dcd937f,,1.48,4.7,1562505885,1562629902,36.6777372,-121.6555013,Miller,"[{""latitude"":24.822233,""longitude"":103.985321,""adress"":""Alpine""},{""latitude"":43.88719,""longitude"":81.621986,""adress"":""Lakeland""}]",true
d1098bed-2cb4-49ab-9d77-3b27bfe788e4,,8.54,2.76,1548337494,1550533019,6.2368262,125.0897383,Autumn Leaf,[],true
3abee866-ea07-425a-bdca-57359070f3cd,,1.56,4.78,1561099434,1569727819,41.1575986,21.3571429,Ridgeway,[],true
a629985f-2e07-4f6b-97f2-449bc194be9a,,5.43,6.34,1562975350,1563614496,49.6197452,18.4728742,Moose,"[{""latitude"":45.4340688,""longitude"":18.492549,""adress"":""Buena Vista""},{""latitude"":""49.35499"",""longitude"":""-97.36567"",""adress"":""Browning""},{""latitude"":38.8973837,""longitude"":-77.0395416,""adress"":""Clyde Gallagher""},{""latitude"":-35.846407,""longitude"":-71.5996137,""adress"":""Graedel""},{""latitude"":31.3211873,""longitude"":121.2478052,""adress"":""Londonderry""}]",false
98968ccd-0f85-4a9f-ad6c-f251c020fa2a,,9.46,7.6,1544052293,1550853379,41.781418,82.502677,Lotheville,[],false
36b31faa-b96a-414e-ae84-1411d6072d77,,3.4,2.29,1556360510,1561751037,7.1934002,15.2180188,Hooker,"[{""latitude"":31.953702,""longitude"":118.839685,""adress"":""John Wall""}]",true
9016aaa7-02af-4626-b5d0-2925d1e405e4,,1.01,2.72,1551097716,1570728763,-13.24679,-75.534477,Sheridan,"[{""latitude"":61.0390194,""longitude"":30.1341099,""adress"":""Paget""},{""latitude"":-2.583333,""longitude"":111.516667,""adress"":""Northview""},{""latitude"":33.2487196,""longitude"":129.736915,""adress"":""Mockingbird""},{""latitude"":37.489877,""longitude"":117.509921,""adress"":""Mandrake""},{""latitude"":-8.5693667,""longitude"":119.9374977,""adress"":""Katie""}]",true
80c21f9d-4871-4e7b-a21d-a8d30d5d9177,,6.12,1.65,1562822957,1568860273,-6.9136675,107.6200524,Prairieview,[],true
153457e6-d299-4c63-be07-3a09f146d859,,7.52,5.05,1573362020,1573989524,50.4273892,124.1226608,Cambridge,"[{""latitude"":39.029567,""longitude"":117.661082,""adress"":""Dottie""},{""latitude"":10.74044,""longitude"":-74.755272,""adress"":""Dawn""},{""latitude"":39.282307,""longitude"":-9.3084342,""adress"":""Brickson Park""}]",true
b5487372-fda5-4bae-8aff-7c2afe2c6611,,5.85,8.02,1568920676,1571355294,45.087456,15.9258141,4th,"[{""latitude"":-8.4105413,""longitude"":115.6141801,""adress"":""Chinook""},{""latitude"":-7.0058265,""longitude"":107.6306684,""adress"":""Warbler""}]",true
aff88eda-7cfe-4f6d-b522-2d3c48a5bdb3,,2.14,9.82,1562523447,1563900345,57.4930406,15.8361761,Coolidge,"[{""latitude"":12.7523556,""longitude"":123.9719166,""adress"":""Randy""},{""latitude"":54.0521127,""longitude"":-1.9847194,""adress"":""Killdeer""},{""latitude"":13.6782356,""longitude"":102.5211986,""adress"":""North""},{""latitude"":-6.8324793,""longitude"":-79.929616,""adress"":""Lighthouse Bay""},{""latitude"":-27.3302999,""longitude"":-55.0519913,""adress"":""Linden""}]",false
b3a32f73-4eab-4549-ab7f-46299d5013a6,,2.5,3.81,1566617583,1567989713,33.612843,113.667436,Bluestem,"[{""latitude"":44.3239335,""longitude"":44.994265,""adress"":""Milwaukee""}]",true
f92647cc-8320-4f3c-b44b-1aaeb260405f,,7.03,4.78,1551063328,1558510755,49.5769172,19.833467,Norway Maple,[],true
48653558-aed6-410c-a1a0-8e7bab3910a0,,8.38,2.71,1556578756,1560187211,-12.4,-74.7,Fulton,"[{""latitude"":-12.8435129,""longitude"":-74.569682,""adress"":""Chinook""},{""latitude"":45.4949897,""longitude"":16.7305754,""adress"":""Vernon""},{""latitude"":-8.6417702,""longitude"":126.3795987,""adress"":""Stang""},{""latitude"":6.942106,""longitude"":125.141496,""adress"":""Charing Cross""},{""latitude"":14.5968528,""longitude"":121.0670507,""adress"":""Graceland""}]",false
3490dd82-1a7f-4bb2-b375-8a21bb005bf6,,7.84,5.85,1569888346,1570836438,19.2232969,-70.5126462,Namekagon,"[{""latitude"":39.7702467,""longitude"":21.1828612,""adress"":""Blackbird""},{""latitude"":27.85512,""longitude"":120.6604815,""adress"":""Sullivan""},{""latitude"":61.9919,""longitude"":-49.6572,""adress"":""Randy""},{""latitude"":29.2642495,""longitude"":115.3133908,""adress"":""Jana""}]",false
e6a8c7b4-a6b1-4aee-85de-4c4e2a68dd43,,7.29,2.65,1551549371,1567797315,-7.3949134,112.7986343,Colorado,[],true
0e6f7823-8e2c-4d67-bc91-f2320492ca24,,5.64,6.64,1566070333,1569279171,12.3640592,13.8277397,Brown,"[{""latitude"":44.7811062,""longitude"":20.1963089,""adress"":""Blue Bill Park""},{""latitude"":-7.2042488,""longitude"":107.905287,""adress"":""Montana""},{""latitude"":-3.4142906,""longitude"":-39.0303806,""adress"":""Petterle""},{""latitude"":""40.56762"",""longitude"":""65.67947"",""adress"":""Lighthouse Bay""},{""latitude"":31.700896,""longitude"":35.9510312,""adress"":""Roth""}]",false
