id,carLicensePlate,users,offerId,startPlace.latitude,startPlace.longitude,startPlace.country,endPlace.latitude,endPlace.longitude,endPlace.country,startDate,endDate,suggestedEndPlaces,kmTraveled,status,priceBalance,depositBalance,rewardBalance,startedBy,score,finishedBy,checkedBy,seats,rentForTime,totalPrice,observations,startPlace.startTime,startPlace.kmTraveled,startPlace.totalPrice
undefined,undefined,undefined,undefined,null,null,null,45.6181396,-73.8394482,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,30.6514558,104.08491,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,-38.977251,-67.826868,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,29.1203,107.415889,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1551656497,52.74,126.64
undefined,undefined,undefined,undefined,null,null,null,40.6394384,-8.6380475,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,52.664639,35.8136035,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1563562257,34.36,13.9
undefined,undefined,undefined,undefined,null,null,null,41.4744811,19.7041069,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,52.8551656,16.7522057,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1555536007,2.66,150.61
undefined,undefined,undefined,undefined,5.9840985,116.0761121,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1555536013,2.66,150.61
undefined,undefined,undefined,undefined,37.646108,120.477813,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1555535995,2.66,150.61
undefined,undefined,undefined,undefined,null,null,null,36.4303079,-115.5207358,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,0.845865,108.8796091,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1552446452,101.11,92.77
undefined,undefined,undefined,undefined,10.3550571,0.4738293,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1552446475,101.11,92.77
undefined,undefined,undefined,undefined,34.4912621,-5.1262689,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1552446455,101.11,92.77
undefined,undefined,undefined,undefined,53.1517598,49.8698614,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1552446477,101.11,92.77
undefined,undefined,undefined,undefined,7.28361,125.84222,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1552446473,101.11,92.77
undefined,undefined,undefined,undefined,null,null,null,-8.506296,115.27916,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,-11.1374632,-77.1973997,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1567468166,129.92,166.22
undefined,undefined,undefined,undefined,22.521523,114.055023,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1567468170,129.92,166.22
undefined,undefined,undefined,undefined,25.4251732,68.7514645,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1567468145,129.92,166.22
undefined,undefined,undefined,undefined,49.69427,22.0193601,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1567468150,129.92,166.22
undefined,undefined,undefined,undefined,-7.6225762,114.0309608,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1567468141,129.92,166.22
undefined,undefined,undefined,undefined,null,null,null,40.179599,112.891988,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,16.0166339,121.0368351,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,55.6700613,12.5468826,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,47.17744,119.943575,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,10.3689319,123.876049,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1548208284,36.58,191.89
undefined,undefined,undefined,undefined,34.5594987,112.4678779,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1548208307,36.58,191.89
undefined,undefined,undefined,undefined,33.6042793,69.2281531,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1548208291,36.58,191.89
undefined,undefined,undefined,undefined,49.4389042,27.4042153,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1548208300,36.58,191.89
undefined,undefined,undefined,undefined,26.303854,107.682455,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1548208290,36.58,191.89
undefined,undefined,undefined,undefined,null,null,null,36.0896801,-79.9528451,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,37.7582938,20.8728543,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,32.848472,96.583409,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,9.000538,126.159227,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1551792103,99.64,6.92
undefined,undefined,undefined,undefined,22.513701,113.398577,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1551792097,99.64,6.92
undefined,undefined,undefined,undefined,-7.6162571,109.5285442,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1551792097,99.64,6.92
undefined,undefined,undefined,undefined,38.7146303,-9.414533,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1551792102,99.64,6.92
undefined,undefined,undefined,undefined,null,null,null,15.2256074,100.6599899,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,6.6753696,124.5444219,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,23.028956,113.143441,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,29.8601155,69.1823141,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1552557608,51.11,133.94
undefined,undefined,undefined,undefined,-8.2412718,112.0744643,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1552557637,51.11,133.94
undefined,undefined,undefined,undefined,null,null,null,21.2573126,105.8480203,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,41.554479,121.725015,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1569967399,100.64,157.11
undefined,undefined,undefined,undefined,42.1241764,-80.08181,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1569967403,100.64,157.11
undefined,undefined,undefined,undefined,null,null,null,26.438463,113.766805,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,-2.5781167,150.8086082,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,31.123351,121.510319,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,53.374266,-6.218069,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,27.950753,109.592921,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,50.4273892,124.1226608,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1555872387,90.59,62.46
undefined,undefined,undefined,undefined,-6.837527,107.2104935,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1555872385,90.59,62.46
undefined,undefined,undefined,undefined,49.9936338,20.0199888,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1555872387,90.59,62.46
undefined,undefined,undefined,undefined,null,null,null,61.0180334,14.6053692,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,-5.85,105.75,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,49.8575338,18.1508117,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,-14.25575,-74.8591919,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1551305652,84.31,32.67
undefined,undefined,undefined,undefined,24.304673,113.136459,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1551305656,84.31,32.67
undefined,undefined,undefined,undefined,7.1089121,125.6925429,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1551305653,84.31,32.67
undefined,undefined,undefined,undefined,14.51155,44.01511,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1551305653,84.31,32.67
undefined,undefined,undefined,undefined,34.3296,71.17852,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1551305653,84.31,32.67
undefined,undefined,undefined,undefined,36.7240776,51.1141183,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1562513632,69.19,7.01
undefined,undefined,undefined,undefined,-34.8512671,-58.6754654,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1562513634,69.19,7.01
undefined,undefined,undefined,undefined,31.9069842,73.2723283,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1562513632,69.19,7.01
undefined,undefined,undefined,undefined,34.7757093,134.7206721,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1562513627,69.19,7.01
undefined,undefined,undefined,undefined,3.1852692,-74.9208772,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1562513632,69.19,7.01
undefined,undefined,undefined,undefined,null,null,null,49.6287673,23.6955367,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,-8.6245515,122.2146964,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,24.789361,103.140748,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1575582398,187.69,108.44
undefined,undefined,undefined,undefined,39.207953,117.115904,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1575582439,187.69,108.44
undefined,undefined,undefined,undefined,-6.9072,113.8825,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1575582416,187.69,108.44
undefined,undefined,undefined,undefined,47.6999935,131.1243299,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1575582427,187.69,108.44
undefined,undefined,undefined,undefined,34.137139,120.227624,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1575582419,187.69,108.44
undefined,undefined,undefined,undefined,null,null,null,50.05998,21.8324138,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,-6.7115834,111.3947978,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,59.3549627,17.2093329,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,21.4394636,92.0077316,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,-23.5266796,-51.8311441,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,13.2606549,123.3710571,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1552819871,151.02,21.59
undefined,undefined,undefined,undefined,null,null,null,30.741991,121.341969,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,52.5750765,15.7420508,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,56.0058358,71.5005566,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,8.2192683,5.5066242,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,49.7871182,18.7242344,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1546007948,11.87,91.47
undefined,undefined,undefined,undefined,11.4693878,123.1476046,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1546007948,11.87,91.47
undefined,undefined,undefined,undefined,28.955847,114.532957,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1546007947,11.87,91.47
undefined,undefined,undefined,undefined,29.531057,112.540463,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1546007947,11.87,91.47
undefined,undefined,undefined,undefined,null,null,null,9.0651,123.0524,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,38.476374,114.24517,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,53.3624134,55.9381136,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,51.9863725,17.7680934,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,39.6211427,125.6638035,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1575246913,4.18,18.07
undefined,undefined,undefined,undefined,32.7010866,-17.1340519,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1575246909,4.18,18.07
undefined,undefined,undefined,undefined,12.2200003,123.4869995,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1575246918,4.18,18.07
undefined,undefined,undefined,undefined,24.546876,107.04219,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1575246887,4.18,18.07
undefined,undefined,undefined,undefined,null,null,null,41.3836182,-8.4170742,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,52.2413206,-7.0833118,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,28.2107548,-82.2909146,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,47.49371,87.54161,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,49.981736,16.5730485,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1563064331,54.52,143.33
undefined,undefined,undefined,undefined,41.273153,125.361759,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1563064301,54.52,143.33
undefined,undefined,undefined,undefined,45.5322977,20.2153721,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1563064316,54.52,143.33
undefined,undefined,undefined,undefined,14.048167,122.955697,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1563064295,54.52,143.33
undefined,undefined,undefined,undefined,42.9598744,-81.2353612,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1567195650,162.11,119.3
undefined,undefined,undefined,undefined,null,null,null,31.77,-106.43,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,52.2902011,22.4724915,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,33.347316,120.16366,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,55.6188565,74.0452068,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,13.2910707,-87.3003706,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,31.476202,92.051239,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1547353657,199.86,11.07
undefined,undefined,undefined,undefined,12.4544798,7.4976536,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1547353716,199.86,11.07
undefined,undefined,undefined,undefined,-10.10712,-76.601273,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1547353700,199.86,11.07
undefined,undefined,undefined,undefined,-20.6984299,-44.8256777,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1547353696,199.86,11.07
undefined,undefined,undefined,undefined,30.606033,118.297302,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1547353707,199.86,11.07
undefined,undefined,undefined,undefined,8.3802672,-71.7844893,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1554738097,178.0,89.17
undefined,undefined,undefined,undefined,22.149009,113.217268,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1554738087,178.0,89.17
undefined,undefined,undefined,undefined,42.3890735,47.9897691,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1554738093,178.0,89.17
undefined,undefined,undefined,undefined,null,null,null,-8.0522,112.4885,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,-11.806679,-77.1657716,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,-11.8073632,-39.3809152,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,48.9755228,140.2653547,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,-45.8405005,-67.4686475,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
