Id,EventType,Message,VideoId,EventName,ModifiedBy,ModifiedDate,Video_Token,ThreadId,Tags,Created,SubmissionDate,VideoCreatorId,Reply_To,Weight,Position,Duration,VideoResolution,Views,CommunityManagerNotes,Custom_Label,Video_State,Video_Type,IsDeleted
8010,Video,,1412,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:44 PM,r1e81c0f0696fb65c4ff058a9640fa45,931,"submitted,{""threadId"":931},approved,featured",11/21/2020 4:50:30 PM,11/21/2020 4:50:34 PM,,0,0,37,59.14,,0,,"Passage / Passaaž ",Published,Featured,False
8011,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:44 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,39,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8012,Video,,1430,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:44 PM,r1c9a7511239284a56dac41de8526199,931,"submitted,{""threadId"":931},approved,featured",11/22/2020 10:34:30 AM,11/22/2020 10:34:34 AM,,0,0,38,50.12,,0,,Spin / Pöördes,Published,Featured,False
8013,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:45 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,40,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8014,Video,,1431,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:45 PM,r181204716d28f804c2d60ab378c9663,931,"submitted,{""threadId"":931},approved,featured",11/22/2020 10:36:04 AM,11/22/2020 10:36:09 AM,,0,0,39,67.62,,0,,50 or two whales meet at the beach,Published,Featured,False
8015,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:45 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,41,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8016,Video,,1432,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:45 PM,r1dde1e2ecf42c48679f1918cea07392,931,"submitted,{""threadId"":931},approved",11/22/2020 10:37:56 AM,11/22/2020 10:38:02 AM,,0,0,40,61.8,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Normal,False
8017,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:46 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,42,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8018,Video,,1452,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:46 PM,r172918a76df9dabc2269a80538b494c,931,"submitted,{""threadId"":931},approved,featured",11/23/2020 7:59:06 AM,11/23/2020 7:59:11 AM,,0,0,41,20.56,,0,,Time Capsule / Ajakava,Published,Featured,False
8019,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:46 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,43,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8020,Video,,1453,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:46 PM,r15f4598b42a7be60bfa7cfb466bf4f8,931,"submitted,{""threadId"":931},approved,featured",11/23/2020 8:02:15 AM,11/23/2020 8:02:20 AM,,0,0,42,37.54,,0,,Name of the Son / Poja nimi,Published,Featured,False
8021,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:47 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,44,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8022,Video,,1455,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:47 PM,r1ed6bd34df1195ead001ab09eeb4525,931,"submitted,{""threadId"":931},approved,featured",11/23/2020 9:10:10 AM,11/23/2020 9:10:14 AM,,0,0,43,33.6,,0,,Promise of Pisa / Pisa lubadus,Published,Featured,False
8023,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:47 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,45,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8024,Video,,1456,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:47 PM,r1988793771c1f66d08be1204eab8674,931,"submitted,{""threadId"":931},approved,featured",11/23/2020 9:14:05 AM,11/23/2020 9:14:10 AM,,0,0,44,48.62,,0,,Promise of Pisa / Pisa lubadus,Published,Featured,False
8025,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:48 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,46,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8026,Video,,1458,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:48 PM,r148465ce2c93645c781d1fa4a9c2f6e,931,"submitted,{""threadId"":931},approved,featured",11/23/2020 9:17:48 AM,11/23/2020 9:17:53 AM,,0,0,45,55.54,,0,,Fangirl / Fänn,Published,Featured,False
8027,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:48 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,47,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8028,Video,,1459,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:48 PM,r1328a43d84a648174af0f07abbf6ab9,931,"submitted,{""threadId"":931},approved,featured",11/23/2020 9:19:32 AM,11/23/2020 9:19:37 AM,,0,0,46,60.16,,0,,Bedridden / Voodisse aheldatud,Published,Featured,False
8029,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:48 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,48,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8030,Video,,1471,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:48 PM,r165b95015efaf90f81378dc05ecc346,931,"submitted,{""threadId"":931},approved,featured",11/23/2020 3:49:41 PM,11/23/2020 3:49:46 PM,,0,0,47,44.63,,0,,Tooman / Tumaan,Published,Featured,False
8031,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:49 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,49,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8032,Video,,1472,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:49 PM,r11efccb859042fda12cf2b390de48f3,931,"submitted,{""threadId"":931},approved,featured",11/23/2020 4:02:21 PM,11/23/2020 4:02:25 PM,,0,0,48,52.84,,0,,They go gentle into that night work / Öötöö zen,Published,Featured,False
8033,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:49 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,50,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8034,Video,,1474,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:49 PM,r13c919984171708f1209c5a679862ea,931,"submitted,{""threadId"":931},approved,featured",11/23/2020 4:16:56 PM,11/23/2020 4:17:01 PM,,0,0,49,40.72,,0,,February / Veebruar,Published,Featured,False
8035,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:50 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,51,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8036,Video,,1475,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:50 PM,r139b17f78f652ee80ea273d9e4f3045,931,"submitted,{""threadId"":931},approved,featured",11/23/2020 4:18:53 PM,11/23/2020 4:18:58 PM,,0,0,50,37.08,,0,,Armugan,Published,Featured,False
8037,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:51 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,52,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8038,Video,,1498,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:51 PM,r14df9abaeb058e4198fd736d533f6b6,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:33:11 AM,11/24/2020 9:33:17 AM,,0,0,51,61.64,,0,,Young hearts / Noor süda,Published,Featured,False
8039,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:51 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,53,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8040,Video,,1499,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:51 PM,r16fe080994e720e3e38c61c4faeae65,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:35:28 AM,11/24/2020 9:35:33 AM,,0,0,52,27.04,,0,,You are not a kiwi / Sa ei ole kiivi,Published,Featured,False
8041,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:51 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,54,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8042,Video,,1500,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:51 PM,r173bb0ce807d8c34a4217d0e725770e,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:39:45 AM,11/24/2020 9:39:49 AM,,0,0,53,20.99,,0,," Fata Morgana / Fatamorgaana ",Published,Featured,False
8043,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:52 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,55,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8044,Video,,1501,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:52 PM,r1eee6cf18edb354edad994fc6edfa94,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:42:45 AM,11/24/2020 9:42:51 AM,,0,0,54,26.32,,0,,Cosmopolitan,Published,Featured,False
8045,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:53 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,56,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8046,Video,,1502,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:53 PM,r134e5776095d996def800fcdb613c57,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:45:17 AM,11/24/2020 9:45:22 AM,,0,0,55,46.6,,0,,Call me blackbird / Kutsu mind mustaks linnuks,Published,Featured,False
8047,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:54 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,57,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8048,Video,,1503,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:54 PM,r1b8c9ca9b956a0e05da090679a7469b,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:46:43 AM,11/24/2020 9:46:48 AM,,0,0,56,60.18,,0,,Baby / Lapsuke,Published,Featured,False
8049,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:54 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,58,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8050,Video,,1504,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:54 PM,r1bd60ce92a0070910b22a7cb3ae8032,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:49:06 AM,11/24/2020 9:49:11 AM,Email provided,0,0,57,42.28,,0,,A Yellow Animal / Kollane loom,Published,Featured,False
8051,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:55 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,59,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8052,Video,,1505,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:55 PM,r117bf4e498c130e807e18c82eef8648,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:53:23 AM,11/24/2020 9:53:28 AM,,0,0,58,38.2,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8053,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:55 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,60,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8054,Video,,1506,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:55 PM,r12cba1833d03f93d0bba1fb67bfb6b8,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:54:06 AM,11/24/2020 9:54:12 AM,,0,0,59,51.76,,0,,Dinner in America / Õhtusöök Ameerikas,Published,Featured,False
8055,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:55 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,61,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8056,Video,,1507,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:55 PM,r1fc9148c876b3f89dc623cb9dea99dd,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 9:59:45 AM,11/24/2020 9:59:50 AM,,0,0,60,29.48,,0,,Captain Anti-Diet Man / Kapten Anti-Dieet Mees,Published,Featured,False
8057,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:57 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,62,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8058,Video,,1510,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:57 PM,r1da4b931fb5733bb44fb381644824d1,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 1:24:29 PM,11/24/2020 1:24:35 PM,,0,0,61,31.76,,0,,Conference / Konverents,Published,Featured,False
8059,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:58 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,63,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8060,Video,,1511,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:58 PM,r1324caf34c63827d48cdd99c2b0ede2,931,"submitted,{""threadId"":931},approved,featured",11/24/2020 1:26:41 PM,11/24/2020 1:26:46 PM,,0,0,62,22.8,,0,,Caged Birds / Puurilinnud,Published,Featured,False
8061,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:58 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,64,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8062,Video,,1527,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:58 PM,r125802267a95535ed8c2cc01a2dc9ba,931,"submitted,{""threadId"":931},pending,{""creator"":""Aljona@diafilm.ee""}",11/25/2020 8:27:16 AM,11/25/2020 8:27:25 AM,Email provided,0,0,63,13.51,,0,,Soviet Friendbook / Ankeet,Published,Featured,False
8063,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:59 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,65,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8064,Video,,1529,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:59 PM,r15cf375d6789c9ac68e20ba491bde4a,931,"submitted,{""threadId"":931},approved,featured",11/25/2020 10:09:37 AM,11/25/2020 10:09:41 AM,,0,0,64,18.12,,0,,Karnawal / Karneval,Published,Featured,False
8065,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:59 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,66,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8066,Video,,1530,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:05:59 PM,r1522b7f22270f24d49b309658525ba8,931,"submitted,{""threadId"":931},approved,featured",11/25/2020 10:11:53 AM,11/25/2020 10:11:58 AM,,0,0,65,62.04,,0,,"It wasn't the right mountain, Mohammed / See ei olnud õige mägi, Muhamed",Published,Featured,False
8067,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:00 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,68,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8068,Video,,1531,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:00 PM,r100be0efc95f6d13c7e428110c563a4,931,"submitted,{""threadId"":931},approved,featured",11/25/2020 10:14:19 AM,11/25/2020 10:14:24 AM,Email provided,0,0,66,59.68,,0,,Glassboy / Klaaspoiss,Published,Featured,False
8069,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:01 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,69,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8070,Video,,1532,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:01 PM,r18982ce6bf03bc1e756611ec3963ac5,931,"submitted,{""threadId"":931},approved,featured",11/25/2020 10:16:54 AM,11/25/2020 10:16:59 AM,,0,0,68,41.88,,0,lead actor Paulo Avelino,Fangirl / Fänn,Published,Featured,False
8071,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:01 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,70,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8072,Video,,1533,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:01 PM,r1ef9fbe0e3742a04e412abf4e51292b,931,"submitted,{""threadId"":931},approved,featured",11/25/2020 10:19:02 AM,11/25/2020 10:19:08 AM,,0,0,69,56.92,,0,,Exemplary Behavior / Eeskujulik käitumine,Published,Featured,False
8073,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:02 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,71,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8074,Video,,1534,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:02 PM,r1ee5155bb8b73e1dd59e72c3849a70d,931,"submitted,{""threadId"":931},approved,featured",11/25/2020 10:21:49 AM,11/25/2020 10:21:54 AM,,0,0,70,49.92,,0,,Bedridden / Voodisse aheldatud,Published,Featured,False
8075,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:02 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,72,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8076,Video,,1535,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:02 PM,r11215d706458436a347c4e412feb856,931,"submitted,{""threadId"":931},approved,featured",11/25/2020 10:25:54 AM,11/25/2020 10:25:59 AM,,0,0,71,46.76,,0,,As far as I know / Mulle teadaolevalt,Published,Featured,False
8077,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:03 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,73,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8078,Video,,1537,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:03 PM,r1b917a29a7c7102f9d3313670515662,931,"submitted,{""threadId"":931},approved,featured",11/25/2020 10:34:25 AM,11/25/2020 10:34:30 AM,,0,0,72,47.16,,0,,Fear / Hirm,Published,Featured,False
8079,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:03 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,74,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8080,Video,,1544,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:03 PM,r1e199fb0c43fb4698886bd1accb9951,931,"submitted,{""threadId"":931},approved",11/25/2020 3:16:56 PM,11/25/2020 3:17:01 PM,,0,0,73,54.27,,0,,Mama / Emme,Published,Featured,False
8081,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:04 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,75,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8082,Video,,1539,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:04 PM,r112e48cf1dd23a3633c6460c10c9f5b,931,"submitted,{""threadId"":931},approved,featured",11/25/2020 10:45:42 AM,11/25/2020 10:45:48 AM,,0,0,74,28.8,,0,,Broken roots / Katkised juured,Published,Featured,False
8083,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:04 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,76,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8084,Video,,1540,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:04 PM,r115d47c325821441668c5f724affd66,931,"submitted,{""threadId"":931},approved,featured",11/25/2020 10:53:00 AM,11/25/2020 10:53:04 AM,,0,0,75,24.6,,0,,Instructions on how to make a mannequin,Published,Featured,False
8085,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:05 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,78,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8086,Video,,1570,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:05 PM,r17fcbe7b418922f31417a94512c0172,931,"submitted,{""threadId"":931},approved,featured",11/26/2020 10:11:48 AM,11/26/2020 10:11:53 AM,,0,0,76,50.64,,0,,Thread of Return / Juurte küljest lahti,Published,Featured,False
8087,Video,,1332,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:05 PM,r190ceb3eb8ef48e8341f05296696074,931,"submitted,{""threadId"":931},approved,featured",11/20/2020 4:16:33 PM,11/20/2020 4:16:38 PM,,0,0,79,21.2,,0,,Delimitation / Piiritlemine,Published,Featured,False
8088,Video,,1571,PositionChange,d1e8af53-1e81-4ccc-a12c-7a6e08986a89,12/5/2020 8:06:05 PM,r1c7f4658720a0904a655b09cd0eeb4e,931,"submitted,{""threadId"":931},approved,featured",11/26/2020 10:14:08 AM,11/26/2020 10:14:14 AM,,0,0,78,51.16,,0,,This town / See linn,Published,Featured,False
